PGE_Temp,PGE_Solar,SCE_Temp,SCE_Solar,SDGE_Temp,SDGE_Solar,VEA_Temp,VEA_Solar,Date,HR
14.7,40.0,18.9,39.0,18.4,49.0,23.5,85.0,2025-07-23,7
16.0,187.0,20.0,180.0,19.7,204.0,25.2,273.0,2025-07-23,8
17.9,380.0,21.3,359.0,21.2,390.0,26.9,481.0,2025-07-23,9
20.2,565.0,23.1,601.0,22.7,593.0,28.6,676.0,2025-07-23,10
22.9,722.0,25.3,776.0,23.7,775.0,30.3,838.0,2025-07-23,11
25.6,843.0,27.0,900.0,24.1,911.0,31.7,951.0,2025-07-23,12
27.8,909.0,27.8,965.0,23.9,974.0,32.6,1002.0,2025-07-23,13
29.4,931.0,28.3,967.0,23.8,971.0,33.2,994.0,2025-07-23,14
30.4,885.0,28.2,909.0,23.7,905.0,33.5,926.0,2025-07-23,15
30.7,790.0,27.2,792.0,23.2,781.0,33.5,799.0,2025-07-23,16
30.3,647.0,26.3,627.0,22.7,611.0,33.2,625.0,2025-07-23,17
28.8,465.0,24.7,429.0,21.3,413.0,32.5,423.0,2025-07-23,18
27.0,271.0,22.8,222.0,20.5,202.0,31.8,213.0,2025-07-23,19
24.5,95.0,21.2,49.0,19.6,36.0,30.1,42.0,2025-07-23,20
22.2,4.0,20.3,0.0,19.3,0.0,27.8,0.0,2025-07-23,21
20.7,0.0,19.6,0.0,19.1,0.0,27.2,0.0,2025-07-23,22
19.4,0.0,18.8,0.0,18.8,0.0,26.4,0.0,2025-07-23,23
18.1,0.0,18.3,0.0,18.5,0.0,25.7,0.0,2025-07-24,0
17.3,0.0,18.0,0.0,18.1,0.0,24.2,0.0,2025-07-24,1
16.5,0.0,17.4,0.0,17.7,0.0,22.9,0.0,2025-07-24,2
16.0,0.0,17.0,0.0,17.3,0.0,21.8,0.0,2025-07-24,3
15.4,0.0,16.4,0.0,17.0,0.0,21.0,0.0,2025-07-24,4
14.9,0.0,16.0,0.0,16.5,0.0,20.5,0.0,2025-07-24,5
14.9,0.0,15.8,0.0,17.8,0.0,20.3,1.0,2025-07-24,6
15.3,40.0,16.5,50.0,18.4,37.0,22.2,87.0,2025-07-24,7
16.6,192.0,18.4,221.0,19.7,168.0,24.8,280.0,2025-07-24,8
18.7,383.0,20.7,425.0,21.0,324.0,27.3,493.0,2025-07-24,9
21.2,570.0,23.3,625.0,22.4,568.0,29.0,692.0,2025-07-24,10
24.0,731.0,25.9,792.0,23.2,800.0,30.6,854.0,2025-07-24,11
26.9,851.0,27.9,909.0,23.9,919.0,32.0,966.0,2025-07-24,12
29.2,917.0,28.9,970.0,24.3,982.0,33.1,1020.0,2025-07-24,13
30.7,911.0,29.2,971.0,24.0,976.0,33.8,1009.0,2025-07-24,14
31.7,882.0,28.6,909.0,23.5,894.0,34.3,937.0,2025-07-24,15
32.0,789.0,27.7,792.0,23.0,779.0,34.7,809.0,2025-07-24,16
31.4,626.0,26.8,627.0,22.6,618.0,34.4,634.0,2025-07-24,17
30.6,450.0,25.7,429.0,21.1,417.0,33.6,429.0,2025-07-24,18
28.8,261.0,23.6,222.0,20.2,204.0,32.8,216.0,2025-07-24,19
26.4,84.0,21.1,48.0,19.4,36.0,30.4,42.0,2025-07-24,20
24.0,3.0,19.9,0.0,19.3,0.0,29.0,0.0,2025-07-24,21
21.9,0.0,19.0,0.0,19.1,0.0,27.5,0.0,2025-07-24,22
20.0,0.0,18.6,0.0,18.8,0.0,25.0,0.0,2025-07-24,23
18.4,0.0,18.1,0.0,18.6,0.0,24.1,0.0,2025-07-25,0
17.1,0.0,17.8,0.0,18.4,0.0,23.0,0.0,2025-07-25,1
16.1,0.0,17.4,0.0,18.3,0.0,22.4,0.0,2025-07-25,2
15.1,0.0,16.9,0.0,18.5,0.0,21.9,0.0,2025-07-25,3
14.4,0.0,16.5,0.0,18.4,0.0,21.3,0.0,2025-07-25,4
14.0,0.0,16.1,0.0,18.3,0.0,21.0,0.0,2025-07-25,5
14.4,0.0,15.9,0.0,17.7,0.0,21.0,1.0,2025-07-25,6
14.7,37.0,16.4,42.0,17.7,30.0,22.0,83.0,2025-07-25,7
16.0,170.0,17.8,194.0,18.3,123.0,24.4,278.0,2025-07-25,8
17.9,347.0,19.9,412.0,19.6,299.0,26.3,489.0,2025-07-25,9
20.2,558.0,22.0,576.0,21.0,588.0,28.2,681.0,2025-07-25,10
22.9,726.0,24.2,740.0,22.0,769.0,30.0,838.0,2025-07-25,11
25.9,848.0,26.3,865.0,22.6,911.0,31.9,954.0,2025-07-25,12
27.8,917.0,27.8,942.0,22.7,974.0,33.5,1014.0,2025-07-25,13
29.5,891.0,27.5,952.0,22.5,965.0,34.5,1010.0,2025-07-25,14
30.2,830.0,26.0,898.0,22.0,898.0,35.1,935.0,2025-07-25,15
30.7,775.0,25.5,782.0,21.9,776.0,35.0,796.0,2025-07-25,16
30.1,628.0,25.0,619.0,21.3,602.0,34.2,625.0,2025-07-25,17
27.8,460.0,24.0,422.0,20.4,397.0,33.4,404.0,2025-07-25,18
25.2,269.0,22.7,216.0,19.6,187.0,32.4,211.0,2025-07-25,19
22.4,92.0,20.6,46.0,18.9,32.0,29.9,40.0,2025-07-25,20
19.8,3.0,19.1,0.0,18.6,0.0,28.8,0.0,2025-07-25,21
18.1,0.0,18.5,0.0,18.3,0.0,27.4,0.0,2025-07-25,22
17.1,0.0,18.0,0.0,17.9,0.0,26.1,0.0,2025-07-25,23
15.9,0.0,17.6,0.0,17.7,0.0,24.9,0.0,2025-07-26,0
15.3,0.0,17.4,0.0,17.6,0.0,23.7,0.0,2025-07-26,1
14.8,0.0,17.1,0.0,17.5,0.0,23.0,0.0,2025-07-26,2
14.5,0.0,16.7,0.0,17.6,0.0,22.0,0.0,2025-07-26,3
14.5,0.0,16.4,0.0,17.6,0.0,21.2,0.0,2025-07-26,4
14.3,0.0,16.0,0.0,17.9,0.0,20.4,0.0,2025-07-26,5
14.9,0.0,16.6,0.0,17.2,0.0,20.1,1.0,2025-07-26,6
15.2,20.0,17.0,45.0,17.6,43.0,21.7,82.0,2025-07-26,7
15.8,100.0,18.6,210.0,18.8,187.0,23.6,271.0,2025-07-26,8
17.0,244.0,20.3,356.0,20.2,413.0,25.4,480.0,2025-07-26,9
19.2,473.0,22.0,537.0,21.6,616.0,27.3,674.0,2025-07-26,10
21.2,676.0,23.7,706.0,22.5,792.0,29.4,835.0,2025-07-26,11
23.7,833.0,25.4,866.0,22.6,917.0,31.4,949.0,2025-07-26,12
26.0,910.0,26.2,956.0,22.7,971.0,32.7,1005.0,2025-07-26,13
27.6,922.0,26.3,959.0,22.8,964.0,33.2,996.0,2025-07-26,14
28.9,877.0,26.4,897.0,22.5,899.0,33.4,918.0,2025-07-26,15
29.6,777.0,26.0,777.0,22.2,775.0,33.5,793.0,2025-07-26,16
28.9,632.0,25.2,607.0,21.7,604.0,33.4,623.0,2025-07-26,17
27.7,452.0,23.5,374.0,20.6,407.0,32.8,421.0,2025-07-26,18
25.5,261.0,22.2,169.0,19.8,196.0,31.5,209.0,2025-07-26,19
22.5,88.0,20.7,44.0,19.0,30.0,29.1,39.0,2025-07-26,20
19.9,3.0,19.8,0.0,18.5,0.0,28.0,0.0,2025-07-26,21
18.2,0.0,19.2,0.0,18.3,0.0,27.0,0.0,2025-07-26,22
17.1,0.0,18.7,0.0,18.0,0.0,25.7,0.0,2025-07-26,23
16.2,0.0,18.2,0.0,17.6,0.0,24.5,0.0,2025-07-27,0
15.4,0.0,17.7,0.0,16.9,0.0,23.7,0.0,2025-07-27,1
14.9,0.0,17.3,0.0,16.6,0.0,23.0,0.0,2025-07-27,2
14.6,0.0,16.8,0.0,16.2,0.0,22.5,0.0,2025-07-27,3
14.4,0.0,16.3,0.0,15.7,0.0,21.8,0.0,2025-07-27,4
14.2,0.0,15.9,0.0,15.1,0.0,21.0,0.0,2025-07-27,5
14.4,0.0,16.6,0.0,15.7,0.0,20.5,1.0,2025-07-27,6
14.8,27.0,17.1,38.0,16.5,49.0,22.3,80.0,2025-07-27,7
15.8,117.0,18.4,190.0,18.4,221.0,25.1,269.0,2025-07-27,8
17.5,280.0,20.2,397.0,20.4,421.0,26.7,479.0,2025-07-27,9
19.5,487.0,22.5,601.0,21.8,622.0,28.4,674.0,2025-07-27,10
22.2,706.0,25.0,776.0,22.8,805.0,30.6,833.0,2025-07-27,11
25.1,842.0,27.1,896.0,23.0,924.0,32.5,945.0,2025-07-27,12
27.6,913.0,27.8,957.0,23.1,981.0,33.6,1000.0,2025-07-27,13
29.5,925.0,27.7,958.0,23.2,976.0,34.4,989.0,2025-07-27,14
31.1,880.0,27.4,895.0,23.0,909.0,35.1,916.0,2025-07-27,15
31.7,781.0,26.9,777.0,22.5,784.0,35.4,789.0,2025-07-27,16
31.6,635.0,26.2,611.0,21.8,609.0,35.3,617.0,2025-07-27,17
29.9,456.0,25.2,415.0,20.9,408.0,35.3,416.0,2025-07-27,18
28.0,263.0,23.0,211.0,19.7,198.0,34.3,206.0,2025-07-27,19
25.1,88.0,20.9,44.0,18.5,33.0,31.5,37.0,2025-07-27,20
22.5,3.0,19.5,0.0,18.2,0.0,30.2,0.0,2025-07-27,21
20.6,0.0,18.7,0.0,18.1,0.0,28.2,0.0,2025-07-27,22
19.3,0.0,18.2,0.0,17.8,0.0,26.9,0.0,2025-07-27,23
18.2,0.0,17.8,0.0,17.6,0.0,25.9,0.0,2025-07-28,0
17.4,0.0,17.5,0.0,17.3,0.0,25.1,0.0,2025-07-28,1
16.9,0.0,16.9,0.0,17.0,0.0,24.8,0.0,2025-07-28,2
16.4,0.0,16.4,0.0,16.8,0.0,24.8,0.0,2025-07-28,3
15.9,0.0,16.0,0.0,17.0,0.0,24.3,0.0,2025-07-28,4
15.5,0.0,15.7,0.0,16.9,0.0,23.5,0.0,2025-07-28,5
15.3,0.0,16.7,0.0,17.4,0.0,23.8,1.0,2025-07-28,6
15.4,36.0,17.1,35.0,17.7,26.0,24.5,79.0,2025-07-28,7
16.6,186.0,18.2,142.0,18.7,128.0,27.2,269.0,2025-07-28,8
18.7,374.0,19.8,310.0,19.8,226.0,29.2,481.0,2025-07-28,9
21.3,566.0,22.1,574.0,20.9,344.0,30.9,675.0,2025-07-28,10
24.1,730.0,24.0,736.0,22.5,615.0,32.8,834.0,2025-07-28,11
27.0,852.0,26.1,879.0,23.2,853.0,34.8,945.0,2025-07-28,12
29.8,923.0,27.9,950.0,23.2,975.0,36.0,997.0,2025-07-28,13
32.3,936.0,28.4,958.0,23.2,970.0,36.8,986.0,2025-07-28,14
34.2,891.0,28.1,898.0,23.1,901.0,37.5,913.0,2025-07-28,15
34.8,789.0,26.9,780.0,22.6,779.0,37.5,784.0,2025-07-28,16
34.6,641.0,25.4,614.0,21.9,607.0,37.0,611.0,2025-07-28,17
34.2,462.0,24.3,417.0,20.9,403.0,37.1,410.0,2025-07-28,18
31.6,266.0,22.9,211.0,19.8,194.0,36.3,201.0,2025-07-28,19
28.7,88.0,20.9,43.0,18.8,31.0,33.7,36.0,2025-07-28,20
26.4,2.0,19.5,0.0,18.4,0.0,32.0,0.0,2025-07-28,21
24.6,0.0,18.8,0.0,18.2,0.0,30.5,0.0,2025-07-28,22
23.4,0.0,18.2,0.0,17.8,0.0,29.0,0.0,2025-07-28,23
22.2,0.0,17.8,0.0,17.5,0.0,27.5,0.0,2025-07-29,0
21.0,0.0,17.3,0.0,17.1,0.0,26.5,0.0,2025-07-29,1
20.0,0.0,16.8,0.0,16.6,0.0,25.6,0.0,2025-07-29,2
19.2,0.0,16.5,0.0,16.5,0.0,25.0,0.0,2025-07-29,3
18.4,0.0,16.0,0.0,16.8,0.0,24.8,0.0,2025-07-29,4
17.8,0.0,15.5,0.0,16.5,0.0,23.8,0.0,2025-07-29,5
17.5,0.0,15.4,0.0,17.2,0.0,23.9,0.0,2025-07-29,6
17.3,35.0,16.0,42.0,17.4,22.0,24.5,77.0,2025-07-29,7
18.4,186.0,17.6,192.0,18.1,91.0,26.9,266.0,2025-07-29,8
20.5,378.0,19.8,403.0,19.5,254.0,29.0,477.0,2025-07-29,9
23.4,568.0,22.3,612.0,21.0,402.0,30.8,672.0,2025-07-29,10
26.7,731.0,25.2,778.0,23.0,794.0,32.7,833.0,2025-07-29,11
30.0,854.0,28.3,902.0,23.8,918.0,34.5,946.0,2025-07-29,12
32.7,926.0,30.1,961.0,23.9,981.0,36.1,1002.0,2025-07-29,13
34.7,939.0,29.9,959.0,23.7,978.0,37.0,992.0,2025-07-29,14
35.8,893.0,28.2,894.0,23.4,911.0,37.4,918.0,2025-07-29,15
36.2,793.0,27.7,778.0,22.7,785.0,37.6,789.0,2025-07-29,16
35.3,645.0,27.3,613.0,22.0,611.0,37.5,618.0,2025-07-29,17
34.6,464.0,26.3,414.0,21.0,407.0,37.1,415.0,2025-07-29,18
31.9,266.0,23.7,207.0,20.2,194.0,36.0,204.0,2025-07-29,19
28.5,87.0,21.1,41.0,19.4,31.0,33.1,35.0,2025-07-29,20
25.2,2.0,19.7,0.0,18.9,0.0,31.1,0.0,2025-07-29,21
22.6,0.0,18.8,0.0,18.4,0.0,30.1,0.0,2025-07-29,22
20.7,0.0,18.2,0.0,18.2,0.0,28.7,0.0,2025-07-29,23
19.0,0.0,17.9,0.0,17.9,0.0,27.2,0.0,2025-07-30,0
17.8,0.0,17.8,0.0,17.5,0.0,25.9,0.0,2025-07-30,1
16.8,0.0,17.8,0.0,16.9,0.0,25.1,0.0,2025-07-30,2
16.0,0.0,17.3,0.0,16.6,0.0,24.4,0.0,2025-07-30,3
15.3,0.0,17.0,0.0,16.4,0.0,23.8,0.0,2025-07-30,4
14.9,0.0,16.6,0.0,16.3,0.0,23.1,0.0,2025-07-30,5
14.5,0.0,16.7,0.0,16.7,0.0,22.7,0.0,2025-07-30,6
14.8,32.0,17.2,38.0,16.7,23.0,24.4,75.0,2025-07-30,7
16.3,169.0,18.7,165.0,17.1,88.0,27.1,263.0,2025-07-30,8
18.3,350.0,20.6,343.0,18.4,212.0,29.2,473.0,2025-07-30,9
21.0,552.0,23.2,594.0,20.3,441.0,31.0,669.0,2025-07-30,10
24.1,723.0,25.9,769.0,22.5,766.0,32.7,830.0,2025-07-30,11
27.1,845.0,28.7,891.0,23.5,908.0,34.0,942.0,2025-07-30,12
29.6,915.0,30.8,954.0,23.8,973.0,35.0,994.0,2025-07-30,13
31.6,928.0,31.2,957.0,23.9,974.0,35.6,985.0,2025-07-30,14
32.6,884.0,30.7,896.0,23.3,908.0,35.8,914.0,2025-07-30,15
32.6,787.0,30.1,775.0,22.9,783.0,35.7,787.0,2025-07-30,16
32.0,641.0,28.8,607.0,22.3,609.0,35.3,613.0,2025-07-30,17
31.0,458.0,27.2,407.0,21.4,405.0,35.0,409.0,2025-07-30,18
28.4,263.0,23.9,202.0,20.6,193.0,34.3,198.0,2025-07-30,19
24.6,85.0,21.8,39.0,19.7,30.0,31.9,33.0,2025-07-30,20
21.8,2.0,20.8,0.0,19.2,0.0,30.6,0.0,2025-07-30,21
19.8,0.0,20.1,0.0,18.9,0.0,29.6,0.0,2025-07-30,22
18.4,0.0,19.4,0.0,18.6,0.0,28.7,0.0,2025-07-30,23
17.3,0.0,19.1,0.0,18.3,0.0,27.2,0.0,2025-07-31,0
16.6,0.0,18.8,0.0,18.0,0.0,26.1,0.0,2025-07-31,1
16.2,0.0,18.4,0.0,17.4,0.0,25.2,0.0,2025-07-31,2
15.8,0.0,17.9,0.0,17.8,0.0,23.8,0.0,2025-07-31,3
15.4,0.0,17.4,0.0,18.0,0.0,23.0,0.0,2025-07-31,4
15.0,0.0,16.9,0.0,17.8,0.0,22.6,0.0,2025-07-31,5
14.8,0.0,16.3,0.0,17.5,0.0,22.5,0.0,2025-07-31,6
15.2,29.0,16.9,40.0,17.5,20.0,23.6,74.0,2025-07-31,7
16.5,155.0,18.7,202.0,17.9,96.0,25.7,261.0,2025-07-31,8
18.4,346.0,21.0,403.0,19.1,237.0,28.0,472.0,2025-07-31,9
21.2,565.0,23.6,600.0,21.1,473.0,30.3,669.0,2025-07-31,10
24.4,730.0,26.6,774.0,22.7,769.0,32.3,830.0,2025-07-31,11
27.6,853.0,29.4,894.0,23.3,915.0,34.0,943.0,2025-07-31,12
30.5,924.0,31.5,957.0,23.6,976.0,35.2,997.0,2025-07-31,13
33.1,938.0,32.0,957.0,23.6,971.0,36.2,988.0,2025-07-31,14
34.9,892.0,31.5,895.0,23.3,905.0,36.7,915.0,2025-07-31,15
35.8,793.0,30.8,777.0,22.8,780.0,36.7,788.0,2025-07-31,16
35.7,645.0,29.2,612.0,22.2,606.0,36.5,615.0,2025-07-31,17
35.7,463.0,27.1,413.0,20.3,402.0,36.0,412.0,2025-07-31,18
34.8,266.0,24.8,205.0,19.4,190.0,35.0,199.0,2025-07-31,19
31.2,85.0,22.9,38.0,18.2,29.0,32.0,33.0,2025-07-31,20
27.5,1.0,21.6,0.0,17.9,0.0,30.4,0.0,2025-07-31,21
24.9,0.0,20.8,0.0,17.7,0.0,29.3,0.0,2025-07-31,22
22.8,0.0,20.2,0.0,17.4,0.0,27.9,0.0,2025-07-31,23
21.1,0.0,19.6,0.0,17.0,0.0,26.9,0.0,2025-08-01,0
20.0,0.0,18.9,0.0,16.4,0.0,26.4,0.0,2025-08-01,1
19.1,0.0,18.2,0.0,16.1,0.0,25.7,0.0,2025-08-01,2
18.2,0.0,17.6,0.0,15.7,0.0,24.9,0.0,2025-08-01,3
17.4,0.0,17.2,0.0,15.4,0.0,24.2,0.0,2025-08-01,4
16.8,0.0,16.8,0.0,15.0,0.0,23.5,0.0,2025-08-01,5
15.5,0.0,16.5,0.0,15.8,0.0,23.6,0.0,2025-08-01,6
15.5,32.0,16.5,31.0,16.1,22.0,24.0,73.0,2025-08-01,7
16.9,182.0,17.6,159.0,16.7,88.0,26.8,262.0,2025-08-01,8
19.1,377.0,19.7,335.0,17.7,202.0,29.1,473.0,2025-08-01,9
21.9,571.0,22.3,554.0,19.9,481.0,31.3,669.0,2025-08-01,10
25.0,736.0,25.2,761.0,21.6,766.0,33.5,830.0,2025-08-01,11
28.4,860.0,28.1,896.0,22.7,899.0,35.1,944.0,2025-08-01,12
31.4,929.0,30.4,960.0,23.3,976.0,36.2,998.0,2025-08-01,13
33.8,942.0,31.0,960.0,23.2,977.0,37.0,987.0,2025-08-01,14
35.5,896.0,30.4,898.0,22.9,909.0,37.4,913.0,2025-08-01,15
35.9,794.0,29.1,778.0,22.3,781.0,37.6,785.0,2025-08-01,16
35.5,646.0,27.9,610.0,21.7,605.0,37.3,612.0,2025-08-01,17
33.8,464.0,26.3,412.0,20.7,402.0,36.4,408.0,2025-08-01,18
31.0,266.0,24.4,204.0,19.8,189.0,35.2,196.0,2025-08-01,19
27.3,84.0,22.0,38.0,18.7,28.0,32.6,31.0,2025-08-01,20
24.1,1.0,20.4,0.0,18.2,0.0,31.3,0.0,2025-08-01,21
21.8,0.0,19.6,0.0,17.8,0.0,30.4,0.0,2025-08-01,22
20.3,0.0,19.0,0.0,17.3,0.0,29.0,0.0,2025-08-01,23
19.0,0.0,18.6,0.0,16.8,0.0,27.4,0.0,2025-08-02,0
18.3,0.0,18.2,0.0,16.3,0.0,26.0,0.0,2025-08-02,1
18.0,0.0,17.8,0.0,16.0,0.0,24.9,0.0,2025-08-02,2
17.5,0.0,17.2,0.0,15.9,0.0,24.1,0.0,2025-08-02,3
17.1,0.0,16.6,0.0,16.5,0.0,23.4,0.0,2025-08-02,4
16.6,0.0,16.2,0.0,16.4,0.0,22.8,0.0,2025-08-02,5
14.9,0.0,16.1,0.0,16.4,0.0,23.1,0.0,2025-08-02,6
14.9,30.0,16.0,29.0,16.5,21.0,23.7,71.0,2025-08-02,7
16.2,181.0,16.6,142.0,16.8,93.0,26.2,262.0,2025-08-02,8
18.4,378.0,19.0,373.0,18.1,185.0,28.3,476.0,2025-08-02,9
21.2,571.0,22.0,578.0,20.0,383.0,30.1,675.0,2025-08-02,10
24.3,737.0,25.2,775.0,22.3,752.0,31.8,839.0,2025-08-02,11
27.5,860.0,28.2,896.0,23.2,923.0,33.3,953.0,2025-08-02,12
30.5,933.0,30.4,960.0,23.5,986.0,34.6,1007.0,2025-08-02,13
33.1,947.0,31.2,957.0,24.0,982.0,35.8,996.0,2025-08-02,14
35.0,901.0,30.9,897.0,23.9,915.0,36.6,922.0,2025-08-02,15
35.7,799.0,30.3,779.0,23.5,789.0,36.9,794.0,2025-08-02,16
35.6,647.0,28.9,609.0,22.8,614.0,36.7,618.0,2025-08-02,17
35.5,463.0,27.6,409.0,21.4,404.0,36.2,410.0,2025-08-02,18
33.9,263.0,25.4,201.0,20.4,189.0,35.3,196.0,2025-08-02,19
30.5,81.0,22.9,36.0,19.4,27.0,32.7,30.0,2025-08-02,20
27.3,1.0,21.3,0.0,18.9,0.0,30.9,0.0,2025-08-02,21
24.3,0.0,20.3,0.0,18.5,0.0,29.3,0.0,2025-08-02,22
22.0,0.0,19.6,0.0,17.8,0.0,27.7,0.0,2025-08-02,23
20.5,0.0,19.2,0.0,17.3,0.0,26.6,0.0,2025-08-03,0
19.4,0.0,18.8,0.0,16.7,0.0,26.0,0.0,2025-08-03,1
18.3,0.0,18.2,0.0,16.4,0.0,25.6,0.0,2025-08-03,2
17.7,0.0,17.6,0.0,16.2,0.0,24.8,0.0,2025-08-03,3
17.3,0.0,17.0,0.0,15.8,0.0,24.2,0.0,2025-08-03,4
16.8,0.0,16.6,0.0,15.4,0.0,23.7,0.0,2025-08-03,5
16.1,0.0,16.0,0.0,16.9,0.0,23.7,0.0,2025-08-03,6
16.1,30.0,16.3,35.0,16.9,13.0,24.6,70.0,2025-08-03,7
17.3,180.0,17.7,189.0,17.3,69.0,26.9,262.0,2025-08-03,8
19.6,375.0,20.2,398.0,18.5,215.0,29.0,478.0,2025-08-03,9
22.5,567.0,23.0,611.0,20.6,463.0,31.1,678.0,2025-08-03,10
25.6,733.0,26.0,775.0,22.7,742.0,33.3,841.0,2025-08-03,11
28.2,858.0,28.9,899.0,24.1,912.0,35.4,952.0,2025-08-03,12
30.5,930.0,31.2,959.0,24.3,980.0,37.1,1003.0,2025-08-03,13
32.5,944.0,32.4,959.0,24.5,978.0,37.8,993.0,2025-08-03,14
33.9,898.0,32.4,895.0,24.4,911.0,37.9,919.0,2025-08-03,15
34.2,794.0,31.7,773.0,24.3,784.0,38.0,792.0,2025-08-03,16
34.2,642.0,30.8,605.0,23.8,607.0,37.7,616.0,2025-08-03,17
32.8,458.0,27.5,405.0,21.7,396.0,37.1,409.0,2025-08-03,18
31.0,258.0,25.1,198.0,20.8,185.0,35.6,194.0,2025-08-03,19
28.4,78.0,22.8,34.0,20.1,26.0,32.6,29.0,2025-08-03,20
25.9,1.0,21.3,0.0,19.7,0.0,31.7,0.0,2025-08-03,21
23.6,0.0,20.6,0.0,19.2,0.0,30.7,0.0,2025-08-03,22
21.7,0.0,20.3,0.0,18.5,0.0,29.9,0.0,2025-08-03,23
20.3,0.0,20.0,0.0,18.0,0.0,28.7,0.0,2025-08-04,0
19.1,0.0,19.7,0.0,17.4,0.0,27.9,0.0,2025-08-04,1
18.4,0.0,19.0,0.0,16.9,0.0,27.0,0.0,2025-08-04,2
17.8,0.0,18.2,0.0,16.5,0.0,26.0,0.0,2025-08-04,3
17.3,0.0,17.5,0.0,16.2,0.0,25.1,0.0,2025-08-04,4
16.8,0.0,16.9,0.0,15.7,0.0,23.7,0.0,2025-08-04,5
16.3,0.0,16.5,0.0,16.8,0.0,22.6,0.0,2025-08-04,6
16.3,28.0,16.7,36.0,16.8,24.0,23.8,69.0,2025-08-04,7
17.4,177.0,17.9,180.0,17.3,96.0,26.1,254.0,2025-08-04,8
19.6,372.0,20.1,386.0,18.8,271.0,28.6,469.0,2025-08-04,9
22.3,564.0,23.0,597.0,21.2,584.0,30.4,666.0,2025-08-04,10
24.8,729.0,26.2,770.0,22.9,776.0,31.9,821.0,2025-08-04,11
27.2,854.0,28.9,876.0,23.7,904.0,33.2,909.0,2025-08-04,12
29.4,927.0,30.7,935.0,23.9,968.0,34.5,939.0,2025-08-04,13
31.5,941.0,31.4,949.0,23.7,965.0,35.4,916.0,2025-08-04,14
33.1,895.0,31.7,888.0,23.4,896.0,35.7,826.0,2025-08-04,15
34.1,793.0,31.7,754.0,23.0,768.0,35.8,672.0,2025-08-04,16
34.0,640.0,30.9,548.0,22.5,595.0,35.9,480.0,2025-08-04,17
32.6,455.0,27.8,374.0,20.9,390.0,35.3,276.0,2025-08-04,18
31.0,255.0,25.9,173.0,20.0,180.0,34.4,128.0,2025-08-04,19
28.7,76.0,23.9,28.0,19.1,24.0,32.3,21.0,2025-08-04,20
26.1,1.0,22.6,0.0,18.8,0.0,31.3,0.0,2025-08-04,21
24.0,0.0,21.6,0.0,18.3,0.0,30.4,0.0,2025-08-04,22
22.5,0.0,20.9,0.0,17.8,0.0,28.9,0.0,2025-08-04,23
21.1,0.0,20.5,0.0,17.5,0.0,27.9,0.0,2025-08-05,0
19.9,0.0,20.3,0.0,17.1,0.0,26.9,0.0,2025-08-05,1
19.0,0.0,19.8,0.0,16.8,0.0,25.6,0.0,2025-08-05,2
18.2,0.0,19.2,0.0,16.5,0.0,24.5,0.0,2025-08-05,3
17.5,0.0,18.5,0.0,16.2,0.0,23.9,0.0,2025-08-05,4
16.9,0.0,17.8,0.0,15.6,0.0,23.6,0.0,2025-08-05,5
15.9,0.0,17.2,0.0,16.5,0.0,23.3,0.0,2025-08-05,6
15.5,28.0,17.5,35.0,17.2,38.0,24.0,51.0,2025-08-05,7
16.3,177.0,19.0,192.0,18.6,201.0,26.2,200.0,2025-08-05,8
18.4,373.0,21.4,392.0,20.6,410.0,28.8,432.0,2025-08-05,9
21.1,566.0,24.5,597.0,22.8,605.0,30.9,639.0,2025-08-05,10
23.7,732.0,27.8,765.0,24.2,772.0,32.8,777.0,2025-08-05,11
26.3,856.0,30.7,885.0,24.6,896.0,34.3,846.0,2025-08-05,12
28.7,927.0,32.8,946.0,24.6,956.0,35.5,868.0,2025-08-05,13
30.6,939.0,33.6,945.0,24.5,953.0,36.5,913.0,2025-08-05,14
32.0,891.0,32.9,882.0,24.3,885.0,37.1,874.0,2025-08-05,15
32.9,787.0,31.9,760.0,23.6,756.0,37.4,757.0,2025-08-05,16
33.5,636.0,30.6,593.0,22.7,581.0,37.3,593.0,2025-08-05,17
32.6,452.0,28.3,393.0,21.5,374.0,37.0,392.0,2025-08-05,18
32.2,252.0,26.8,189.0,20.6,171.0,35.7,181.0,2025-08-05,19
30.1,73.0,25.0,31.0,19.8,22.0,32.9,25.0,2025-08-05,20
27.0,0.0,23.6,0.0,19.6,0.0,31.8,0.0,2025-08-05,21
25.2,0.0,22.7,0.0,19.3,0.0,31.1,0.0,2025-08-05,22
23.6,0.0,21.9,0.0,18.8,0.0,29.6,0.0,2025-08-05,23
22.1,0.0,21.3,0.0,18.4,0.0,28.2,0.0,2025-08-06,0
21.0,0.0,20.6,0.0,18.0,0.0,27.1,0.0,2025-08-06,1
20.0,0.0,20.0,0.0,17.7,0.0,26.2,0.0,2025-08-06,2
19.2,0.0,19.3,0.0,17.3,0.0,25.4,0.0,2025-08-06,3
18.5,0.0,18.7,0.0,17.2,0.0,24.8,0.0,2025-08-06,4
18.0,0.0,18.2,0.0,16.7,0.0,24.3,0.0,2025-08-06,5
17.2,0.0,17.7,0.0,16.0,0.0,24.0,0.0,2025-08-06,6
17.2,26.0,18.3,33.0,17.0,39.0,25.5,62.0,2025-08-06,7
18.3,170.0,20.0,192.0,19.4,209.0,28.3,245.0,2025-08-06,8
20.8,363.0,22.9,394.0,22.2,418.0,31.1,458.0,2025-08-06,9
